Date,Oil_Price,Freight_Price,crisis_COVID-19 oil crash,crisis_Dot-com crash,crisis_Global financial crisis,crisis_Inflation and rate hikes,crisis_Oil price collapse,crisis_None,war_Arab Spring,war_Crimea crisis,war_Iraq War,war_Ukraine War,war_None,sanctions_Iran sanctions,sanctions_Russia sanctions,sanctions_None,pandemic_COVID-19,pandemic_None,month,year,quarter,is_year_start,is_year_end,sin_month,cos_month,Freight_Lag1,Freight_Lag2,Oil_Lag1,Oil_Lag2,Freight_SMA_3,Oil_SMA_3,has_crisis,has_war,has_sanctions,has_pandemic,Oil_Price_lag1,Oil_Price_lag2,Oil_Price_lag3,Freight_Price_lag1,Freight_Price_lag2,Freight_Price_lag3
2009-05-01,65.52,481.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,2009.0,2.0,0.0,0.0,0.4999999999999999,-0.8660254037844386,403.0,372.0,50.8,49.23,418.6666666666667,55.18333333333332,1.0,0.0,0.0,0.0,50.8,49.23,46.35,403.0,372.0,554.0
2009-06-01,69.3,465.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,2009.0,2.0,0.0,0.0,1.2246467991473532e-16,-1.0,481.0,403.0,65.52,50.8,449.6666666666667,61.87333333333331,1.0,0.0,0.0,0.0,65.52,50.8,49.23,481.0,403.0,372.0
2009-07-01,71.7,465.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,2009.0,3.0,0.0,0.0,-0.4999999999999997,-0.8660254037844387,465.0,481.0,69.3,65.52,470.3333333333333,68.83999999999999,0.0,0.0,0.0,0.0,69.3,65.52,50.8,465.0,481.0,403.0
2009-08-01,69.65,433.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2009.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,465.0,465.0,71.7,69.3,454.3333333333333,70.21666666666665,0.0,0.0,0.0,0.0,71.7,69.3,65.52,465.0,465.0,481.0
2009-09-01,69.07,518.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,2009.0,3.0,0.0,0.0,-1.0,-1.8369701987210287e-16,433.0,465.0,69.65,71.7,472.0,70.13999999999999,0.0,0.0,0.0,0.0,69.65,71.7,69.3,433.0,465.0,465.0
2009-10-01,75.2,442.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,2009.0,4.0,0.0,0.0,-0.8660254037844385,0.5,518.0,433.0,69.07,69.65,464.3333333333333,71.30666666666666,0.0,0.0,0.0,0.0,69.07,69.65,71.7,518.0,433.0,465.0
2009-11-01,78.47,519.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,2009.0,4.0,0.0,0.0,-0.5000000000000003,0.8660254037844383,442.0,518.0,75.2,69.07,493.0,74.24666666666666,0.0,0.0,0.0,0.0,75.2,69.07,69.65,442.0,518.0,433.0
2009-12-01,77.93,634.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,2009.0,4.0,0.0,0.0,-2.4492935982947064e-16,1.0,519.0,442.0,78.47,75.2,531.6666666666666,77.19999999999999,0.0,0.0,0.0,0.0,78.47,75.2,69.07,519.0,442.0,518.0
2010-01-01,71.46,885.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2010.0,1.0,1.0,0.0,0.4999999999999999,0.8660254037844386,634.0,519.0,77.93,78.47,679.3333333333334,75.95333333333333,0.0,0.0,0.0,0.0,77.93,78.47,75.2,634.0,519.0,442.0
2010-02-01,77.59,762.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2010.0,1.0,0.0,0.0,0.8660254037844385,0.5000000000000001,885.0,634.0,71.46,77.93,760.3333333333334,75.66,0.0,0.0,0.0,0.0,71.46,77.93,78.47,885.0,634.0,519.0
2010-03-01,82.7,708.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2010.0,1.0,0.0,0.0,1.0,6.123233995736766e-17,762.0,885.0,77.59,71.46,785.0,77.24999999999999,0.0,0.0,0.0,0.0,77.59,71.46,77.93,762.0,885.0,634.0
2010-04-01,87.44,733.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2010.0,2.0,0.0,0.0,0.8660254037844387,-0.4999999999999997,708.0,762.0,82.7,77.59,734.3333333333334,82.57666666666665,0.0,0.0,0.0,0.0,82.7,77.59,71.46,708.0,762.0,885.0
2010-05-01,74.65,680.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,2010.0,2.0,0.0,0.0,0.4999999999999999,-0.8660254037844386,733.0,708.0,87.44,82.7,707.0,81.59666666666665,0.0,0.0,0.0,0.0,87.44,82.7,77.59,733.0,708.0,762.0
2010-06-01,75.01,785.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,2010.0,2.0,0.0,0.0,1.2246467991473532e-16,-1.0,680.0,733.0,74.65,87.44,732.6666666666666,79.03333333333333,0.0,0.0,0.0,0.0,74.65,87.44,82.7,680.0,733.0,708.0
2010-07-01,78.18,796.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,2010.0,3.0,0.0,0.0,-0.4999999999999997,-0.8660254037844387,785.0,680.0,75.01,74.65,753.6666666666666,75.94666666666666,0.0,0.0,0.0,0.0,75.01,74.65,87.44,785.0,680.0,733.0
2010-08-01,74.64,679.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2010.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,796.0,785.0,78.18,75.01,753.3333333333334,75.94333333333333,0.0,0.0,0.0,0.0,78.18,75.01,74.65,796.0,785.0,680.0
2010-09-01,82.31,624.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,2010.0,3.0,0.0,0.0,-1.0,-1.8369701987210287e-16,679.0,796.0,74.64,78.18,699.6666666666666,78.37666666666667,0.0,0.0,0.0,0.0,74.64,78.18,75.01,679.0,796.0,785.0
2010-10-01,83.15,627.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,2010.0,4.0,0.0,0.0,-0.8660254037844385,0.5,624.0,679.0,82.31,74.64,643.3333333333334,80.03333333333332,0.0,0.0,0.0,0.0,82.31,74.64,78.18,624.0,679.0,796.0
2010-11-01,85.92,740.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,2010.0,4.0,0.0,0.0,-0.5000000000000003,0.8660254037844383,627.0,624.0,83.15,82.31,663.6666666666666,83.79333333333334,0.0,0.0,0.0,0.0,83.15,82.31,74.64,627.0,624.0,679.0
2010-12-01,94.75,759.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,2010.0,4.0,0.0,0.0,-2.4492935982947064e-16,1.0,740.0,627.0,85.92,83.15,708.6666666666666,87.94,0.0,0.0,0.0,0.0,85.92,83.15,82.31,740.0,627.0,624.0
2011-01-01,101.01,644.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2011.0,1.0,1.0,0.0,0.4999999999999999,0.8660254037844386,759.0,740.0,94.75,85.92,714.3333333333334,93.89333333333332,0.0,1.0,0.0,0.0,94.75,85.92,83.15,759.0,740.0,627.0
2011-02-01,111.8,724.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2011.0,1.0,0.0,0.0,0.8660254037844385,0.5000000000000001,644.0,759.0,101.01,94.75,709.0,102.51999999999998,0.0,1.0,0.0,0.0,101.01,94.75,85.92,644.0,759.0,740.0
2011-03-01,117.36,841.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2011.0,1.0,0.0,0.0,1.0,6.123233995736766e-17,724.0,644.0,111.8,101.01,736.3333333333334,110.05666666666666,0.0,1.0,0.0,0.0,111.8,101.01,94.75,724.0,644.0,759.0
2011-04-01,125.89,892.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2011.0,2.0,0.0,0.0,0.8660254037844387,-0.4999999999999997,841.0,724.0,117.36,111.8,819.0,118.34999999999998,0.0,1.0,0.0,0.0,117.36,111.8,101.01,841.0,724.0,644.0
2011-05-01,116.73,716.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2011.0,2.0,0.0,0.0,0.4999999999999999,-0.8660254037844386,892.0,841.0,125.89,117.36,816.3333333333334,119.99333333333333,0.0,1.0,0.0,0.0,125.89,117.36,111.8,892.0,841.0,724.0
2011-06-01,112.48,694.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2011.0,2.0,0.0,0.0,1.2246467991473532e-16,-1.0,716.0,892.0,116.73,125.89,767.3333333333334,118.36666666666666,0.0,1.0,0.0,0.0,116.73,125.89,117.36,716.0,892.0,841.0
2011-07-01,116.74,684.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2011.0,3.0,0.0,0.0,-0.4999999999999997,-0.8660254037844387,694.0,716.0,112.48,116.73,698.0,115.31666666666666,0.0,1.0,0.0,0.0,112.48,116.73,125.89,694.0,716.0,892.0
2011-08-01,114.85,688.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,2011.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,684.0,694.0,116.74,112.48,688.6666666666666,114.68999999999998,0.0,1.0,0.0,0.0,116.74,112.48,116.73,684.0,694.0,716.0
2011-09-01,102.76,725.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,2011.0,3.0,0.0,0.0,-1.0,-1.8369701987210287e-16,688.0,684.0,114.85,116.74,699.0,111.45,0.0,1.0,0.0,0.0,114.85,116.74,112.48,688.0,684.0,694.0
2011-10-01,109.56,728.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,2011.0,4.0,0.0,0.0,-0.8660254037844385,0.5,725.0,688.0,102.76,114.85,713.6666666666666,109.05666666666666,0.0,1.0,0.0,0.0,102.76,114.85,116.74,725.0,688.0,684.0
2011-11-01,110.52,719.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,2011.0,4.0,0.0,0.0,-0.5000000000000003,0.8660254037844383,728.0,725.0,109.56,102.76,724.0,107.61333333333332,0.0,1.0,0.0,0.0,109.56,102.76,114.85,728.0,725.0,688.0
2011-12-01,107.38,908.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,2011.0,4.0,0.0,0.0,-2.4492935982947064e-16,1.0,719.0,728.0,110.52,109.56,785.0,109.15333333333332,0.0,1.0,0.0,0.0,110.52,109.56,102.76,719.0,728.0,725.0
2012-01-01,110.98,651.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2012.0,1.0,1.0,0.0,0.4999999999999999,0.8660254037844386,908.0,719.0,107.38,110.52,759.3333333333334,109.62666666666668,0.0,1.0,1.0,0.0,107.38,110.52,109.56,908.0,719.0,728.0
2012-02-01,122.66,723.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2012.0,1.0,0.0,0.0,0.8660254037844385,0.5000000000000001,651.0,908.0,110.98,107.38,760.6666666666666,113.67333333333332,0.0,1.0,1.0,0.0,110.98,107.38,110.52,651.0,908.0,719.0
2012-03-01,122.88,642.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2012.0,1.0,0.0,0.0,1.0,6.123233995736766e-17,723.0,651.0,122.66,110.98,672.0,118.84,0.0,1.0,1.0,0.0,122.66,110.98,107.38,723.0,651.0,908.0
2012-04-01,119.47,626.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2012.0,2.0,0.0,0.0,0.8660254037844387,-0.4999999999999997,642.0,723.0,122.88,122.66,663.6666666666666,121.67,0.0,1.0,1.0,0.0,122.88,122.66,110.98,642.0,723.0,651.0
2012-05-01,101.43,605.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2012.0,2.0,0.0,0.0,0.4999999999999999,-0.8660254037844386,626.0,642.0,119.47,122.88,624.3333333333334,114.59333333333332,0.0,1.0,1.0,0.0,119.47,122.88,122.66,626.0,642.0,723.0
2012-06-01,97.88,565.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2012.0,2.0,0.0,0.0,1.2246467991473532e-16,-1.0,605.0,626.0,101.43,119.47,598.6666666666666,106.26,0.0,1.0,1.0,0.0,101.43,119.47,122.88,605.0,626.0,642.0
2012-07-01,103.84,579.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,2012.0,3.0,0.0,0.0,-0.4999999999999997,-0.8660254037844387,565.0,605.0,97.88,101.43,583.0,101.05,0.0,1.0,1.0,0.0,97.88,101.43,119.47,565.0,605.0,626.0
2012-08-01,114.05,581.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,2012.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,579.0,565.0,103.84,97.88,575.0,105.25666666666666,0.0,1.0,1.0,0.0,103.84,97.88,101.43,579.0,565.0,605.0
2012-09-01,111.58,642.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,2012.0,3.0,0.0,0.0,-1.0,-1.8369701987210287e-16,581.0,579.0,114.05,103.84,600.6666666666666,109.82333333333332,0.0,1.0,1.0,0.0,114.05,103.84,97.88,581.0,579.0,565.0
2012-10-01,107.56,647.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,2012.0,4.0,0.0,0.0,-0.8660254037844385,0.5,642.0,581.0,111.58,114.05,623.3333333333334,111.06333333333332,0.0,1.0,1.0,0.0,111.58,114.05,103.84,642.0,581.0,579.0
2012-11-01,110.25,741.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,2012.0,4.0,0.0,0.0,-0.5000000000000003,0.8660254037844383,647.0,642.0,107.56,111.58,676.6666666666666,109.79666666666668,0.0,1.0,1.0,0.0,107.56,111.58,114.05,647.0,642.0,581.0
2012-12-01,109.89,756.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,2012.0,4.0,0.0,0.0,-2.4492935982947064e-16,1.0,741.0,647.0,110.25,107.56,714.6666666666666,109.23333333333332,0.0,1.0,1.0,0.0,110.25,107.56,111.58,741.0,647.0,642.0
2013-01-01,114.54,706.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2013.0,1.0,1.0,0.0,0.4999999999999999,0.8660254037844386,756.0,741.0,109.89,110.25,734.3333333333334,111.56,0.0,0.0,1.0,0.0,109.89,110.25,107.56,756.0,741.0,647.0
2013-02-01,110.42,693.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2013.0,1.0,0.0,0.0,0.8660254037844385,0.5000000000000001,706.0,756.0,114.54,109.89,718.3333333333334,111.61666666666666,0.0,0.0,1.0,0.0,114.54,109.89,110.25,706.0,756.0,741.0
2013-03-01,110.02,691.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2013.0,1.0,0.0,0.0,1.0,6.123233995736766e-17,693.0,706.0,110.42,114.54,696.6666666666666,111.66,0.0,0.0,1.0,0.0,110.42,114.54,109.89,693.0,706.0,756.0
2013-04-01,102.37,609.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2013.0,2.0,0.0,0.0,0.8660254037844387,-0.4999999999999997,691.0,693.0,110.02,110.42,664.3333333333334,107.60333333333332,0.0,0.0,1.0,0.0,110.02,110.42,114.54,691.0,693.0,706.0
2013-05-01,100.39,589.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2013.0,2.0,0.0,0.0,0.4999999999999999,-0.8660254037844386,609.0,691.0,102.37,110.02,629.6666666666666,104.26,0.0,0.0,1.0,0.0,102.37,110.02,110.42,609.0,691.0,693.0
2013-06-01,102.16,561.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2013.0,2.0,0.0,0.0,1.2246467991473532e-16,-1.0,589.0,609.0,100.39,102.37,586.3333333333334,101.64,0.0,0.0,1.0,0.0,100.39,102.37,110.02,589.0,609.0,691.0
2013-07-01,107.7,615.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2013.0,3.0,0.0,0.0,-0.4999999999999997,-0.8660254037844387,561.0,589.0,102.16,100.39,588.3333333333334,103.41666666666669,0.0,0.0,1.0,0.0,102.16,100.39,102.37,561.0,589.0,609.0
2013-08-01,114.01,604.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2013.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,615.0,561.0,107.7,102.16,593.3333333333334,107.95666666666666,0.0,0.0,1.0,0.0,107.7,102.16,100.39,615.0,561.0,589.0
2013-09-01,108.37,546.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2013.0,3.0,0.0,0.0,-1.0,-1.8369701987210287e-16,604.0,615.0,114.01,107.7,588.3333333333334,110.02666666666666,0.0,0.0,1.0,0.0,114.01,107.7,102.16,604.0,615.0,561.0
2013-10-01,108.84,487.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2013.0,4.0,0.0,0.0,-0.8660254037844385,0.5,546.0,604.0,108.37,114.01,545.6666666666666,110.40666666666664,0.0,0.0,1.0,0.0,108.37,114.01,107.7,546.0,604.0,615.0
2013-11-01,109.69,579.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,2013.0,4.0,0.0,0.0,-0.5000000000000003,0.8660254037844383,487.0,546.0,108.84,108.37,537.3333333333334,108.96666666666664,0.0,0.0,1.0,0.0,108.84,108.37,114.01,487.0,546.0,604.0
2013-12-01,110.8,616.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,2013.0,4.0,0.0,0.0,-2.4492935982947064e-16,1.0,579.0,487.0,109.69,108.84,560.6666666666666,109.77666666666666,0.0,0.0,1.0,0.0,109.69,108.84,108.37,579.0,487.0,546.0
2014-01-01,106.4,606.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2014.0,1.0,1.0,0.0,0.4999999999999999,0.8660254037844386,616.0,579.0,110.8,109.69,600.3333333333334,108.96333333333332,0.0,0.0,1.0,0.0,110.8,109.69,108.84,616.0,579.0,487.0
2014-02-01,109.07,629.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2014.0,1.0,0.0,0.0,0.8660254037844385,0.5000000000000001,606.0,616.0,106.4,110.8,617.0,108.75666666666666,0.0,0.0,1.0,0.0,106.4,110.8,109.69,606.0,616.0,579.0
2014-03-01,107.76,610.0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2014.0,1.0,0.0,0.0,1.0,6.123233995736766e-17,629.0,606.0,109.07,106.4,615.0,107.74333333333333,0.0,1.0,1.0,0.0,109.07,106.4,110.8,629.0,606.0,616.0
2014-04-01,108.07,522.0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2014.0,2.0,0.0,0.0,0.8660254037844387,-0.4999999999999997,610.0,629.0,107.76,109.07,587.0,108.3,0.0,1.0,1.0,0.0,107.76,109.07,106.4,610.0,629.0,606.0
2014-05-01,108.68,525.0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2014.0,2.0,0.0,0.0,0.4999999999999999,-0.8660254037844386,522.0,610.0,108.07,107.76,552.3333333333334,108.17,0.0,1.0,1.0,0.0,108.07,107.76,109.07,522.0,610.0,629.0
2014-06-01,112.07,549.0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2014.0,2.0,0.0,0.0,1.2246467991473532e-16,-1.0,525.0,522.0,108.68,108.07,532.0,109.60666666666668,0.0,1.0,1.0,0.0,108.68,108.07,107.76,525.0,522.0,610.0
2014-07-01,106.53,556.0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2014.0,3.0,0.0,0.0,-0.4999999999999997,-0.8660254037844387,549.0,525.0,112.07,108.68,543.3333333333334,109.09333333333332,0.0,1.0,1.0,0.0,112.07,108.68,108.07,549.0,525.0,522.0
2014-08-01,103.77,545.0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,2014.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,556.0,549.0,106.53,112.07,550.0,107.45666666666666,0.0,1.0,1.0,0.0,106.53,112.07,108.68,556.0,549.0,525.0
2014-09-01,95.32,570.0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2014.0,3.0,0.0,0.0,-1.0,-1.8369701987210287e-16,545.0,556.0,103.77,106.53,557.0,101.87333333333332,0.0,1.0,1.0,0.0,103.77,106.53,112.07,545.0,556.0,549.0
2014-10-01,86.34,735.0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2014.0,4.0,0.0,0.0,-0.8660254037844385,0.5,570.0,545.0,95.32,103.77,616.6666666666666,95.14333333333332,1.0,1.0,1.0,0.0,95.32,103.77,106.53,570.0,545.0,556.0
2014-11-01,70.58,823.0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,2014.0,4.0,0.0,0.0,-0.5000000000000003,0.8660254037844383,735.0,570.0,86.34,95.32,709.3333333333334,84.07999999999998,1.0,1.0,1.0,0.0,86.34,95.32,103.77,735.0,570.0,545.0
2014-12-01,58.21,787.0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,2014.0,4.0,0.0,0.0,-2.4492935982947064e-16,1.0,823.0,735.0,70.58,86.34,781.6666666666666,71.71,1.0,1.0,1.0,0.0,70.58,86.34,95.32,823.0,735.0,570.0
2015-01-01,53.95,678.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2015.0,1.0,1.0,0.0,0.4999999999999999,0.8660254037844386,787.0,823.0,58.21,70.58,762.6666666666666,60.91333333333333,1.0,0.0,1.0,0.0,58.21,70.58,86.34,787.0,823.0,735.0
2015-02-01,63.15,695.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2015.0,1.0,0.0,0.0,0.8660254037844385,0.5000000000000001,678.0,787.0,53.95,58.21,720.0,58.43666666666666,1.0,0.0,1.0,0.0,53.95,58.21,70.58,678.0,787.0,823.0
2015-03-01,56.21,676.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2015.0,1.0,0.0,0.0,1.0,6.123233995736766e-17,695.0,678.0,63.15,53.95,683.0,57.76999999999999,1.0,0.0,1.0,0.0,63.15,53.95,58.21,695.0,678.0,787.0
2015-04-01,67.45,606.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,2015.0,2.0,0.0,0.0,0.8660254037844387,-0.4999999999999997,676.0,695.0,56.21,63.15,659.0,62.26999999999999,1.0,0.0,1.0,0.0,56.21,63.15,53.95,676.0,695.0,678.0
2015-05-01,66.14,694.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,2015.0,2.0,0.0,0.0,0.4999999999999999,-0.8660254037844386,606.0,676.0,67.45,56.21,658.6666666666666,63.26666666666665,1.0,0.0,1.0,0.0,67.45,56.21,63.15,606.0,676.0,695.0
2015-06-01,64.14,784.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,2015.0,2.0,0.0,0.0,1.2246467991473532e-16,-1.0,694.0,606.0,66.14,67.45,694.6666666666666,65.90999999999998,1.0,0.0,1.0,0.0,66.14,67.45,56.21,694.0,606.0,676.0
2015-07-01,52.85,728.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,2015.0,3.0,0.0,0.0,-0.4999999999999997,-0.8660254037844387,784.0,694.0,64.14,66.14,735.3333333333334,61.04333333333332,1.0,0.0,1.0,0.0,64.14,66.14,67.45,784.0,694.0,606.0
2015-08-01,54.99,591.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,2015.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,728.0,784.0,52.85,64.14,701.0,57.326666666666654,1.0,0.0,1.0,0.0,52.85,64.14,66.14,728.0,784.0,694.0
2015-09-01,49.05,511.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,2015.0,3.0,0.0,0.0,-1.0,-1.8369701987210287e-16,591.0,728.0,54.99,52.85,610.0,52.29666666666666,1.0,0.0,1.0,0.0,54.99,52.85,64.14,591.0,728.0,784.0
